CBO;Cargo;Jornada;Piso;Média;Maior;Salário/Hora
517330;Guarda de banco - organizações particulares de segurança;43;1057,86;1489,94;2251,65;6,91
515140;Guarda de endemias;42;1317,99;1856,33;2805,34;8,8
517330;Guarda de segurança;43;1057,86;1489,94;2251,65;6,91
517330;Guarda de segurança - empresa particular de segurança;43;1057,86;1489,94;2251,65;6,91
517330;Guarda de vigilância;43;1057,86;1489,94;2251,65;6,91
517330;Guarda ferroviário;43;1057,86;1489,94;2251,65;6,91
352205;Guarda florestal;43;1955,87;2754,75;4163,05;12,86
517315;Guarda penitenciário;43;1548,04;2180,33;3294,99;10,12
517335;Guarda portuário;42;954;1187,03;1793,88;5,64
517330;Guarda valores;43;1057,86;1489,94;2251,65;6,91
517330;Guarda vigia;43;1057,86;1489,94;2251,65;6,91
517330;Guarda-civil;43;1057,86;1489,94;2251,65;6,91
517215;Guarda-civil metropolitano;43;954;1222,47;1847,44;5,64
517215;Guarda-civil municipal;43;954;1222,47;1847,44;5,64
517330;Guarda-costas;43;1057,86;1489,94;2251,65;6,91
352205;Guarda-parques;43;1955,87;2754,75;4163,05;12,86
513325;Guarda-roupeira de cinema;43;2593,91;3653,39;5521,11;16,91
513305;Guarda-roupeiro de teatro;43;954;1290,52;1950,28;5,95
513310;Guarda-roupeiro de televisão;42;1138,97;1604,18;2424,29;7,57
517320;Guarda-rural;44;953,77;1343,35;2030,10;6,14
517320;Guarda-territorial;44;953,77;1343,35;2030,10;6,14
517115;Guarda-vidas;43;1046,01;1473,25;2226,42;6,9
519925;Guardador autônomo de veículos;43;954;1231,81;1861,55;5,67
519925;Guardador de carro;43;954;1231,81;1861,55;5,67
519925;Guardador de veículos;43;954;1231,81;1861,55;5,67
517410;Guariteiro;43;954;1288,35;1946,99;6,05
422120;Guest relations;43;971,21;1367,89;2067,20;6,3
511405;Guia de turismo especializado em atrativo turístico;44;1032,15;1453,73;2196,92;6,66
511405;Guia de turismo especializado em excursão internacional;44;1032,15;1453,73;2196,92;6,66
511405;Guia de turismo especializado em excursão nacional;44;1032,15;1453,73;2196,92;6,66
511405;Guia de turismo especializado em turismo regional;44;1032,15;1453,73;2196,92;6,66
632005;Guia florestal;43;1329,36;1872,34;2829,54;8,61
261425;Guia-intérprete;30;1245,74;1754,57;2651,56;11,8
782815;Guieiro;44;971,37;1368,13;2067,56;6,22
766320;Guilhotineiro - na indústria gráfica;44;1186,92;1671,72;2526,35;7,63
782110;Guincheiro;44;1651,30;2325,77;3514,78;10,65
782205;Guincheiro (construção civil);44;1165,79;1641,96;2481,38;7,51
782110;Guindasteiro;44;1651,30;2325,77;3514,78;10,65
225135;Hansenólogo;23;3857,84;5433,57;8211,38;46,53
225124;Hebeatra;26;5602,08;7890,25;11923,98;60,46
225185;Hematologista;29;5166,01;7276,07;10995,82;49,57
225340;Hemoterapeuta;25;4306,29;6065,20;9165,91;48,14
141410;Herborista (comércio varejista);44;1070,09;1507,16;2277,67;6,9
752120;Hialotécnico;44;2023,50;2850,00;4307,01;12,95
221105;Hidrobiologista;41;2275,62;3205,10;4843,64;15,77
841444;Hidrogenador de óleos e gorduras;44;954;1244,75;1881,10;5,66
213425;Hidrogeólogo;43;2230,35;3141,33;4747,28;14,72
519940;Hidrometrista;44;954;1324,30;2001,33;6,08
312315;Hidrotécnico;42;1854,60;2612,11;3947,51;12,39
214940;Higienista industrial;44;2107,69;2968,57;4486,19;13,49
214940;Higienista ocupacional;44;2107,69;2968,57;4486,19;13,49
203520;Historiador;39;2973,53;4188,07;6329,13;21,37
262620;Historiador em música;39;1190,67;1677,00;2534,33;8,63
376215;Homem-bala;43;1101,39;1551,25;2344,30;7,22
322125;Homeopata (não médico);39;1200,08;1690,25;2554,36;8,64
612320;Horticultor de frutos e sementes;44;954;1215,43;1836,80;5,56
612305;Horticultor de legumes;44;954;1246,09;1883,12;5,66
612310;Horticultor de raízes;43;954;1136,50;1717,51;5,32
612315;Horticultor de talos;44;1148,69;1617,87;2444,97;7,35
263105;Humbono;42;1851,01;2607,06;3939,87;12,49
262505;Humorista;37;7422,43;10454,13;15798,60;56,62
263105;Hunjaí;42;1851,01;2607,06;3939,87;12,49
263105;Huntó;42;1851,01;2607,06;3939,87;12,49
632115;Identificador florestal;43;991,13;1395,96;2109,62;6,44
372110;Iluminador (televisão);41;1142,54;1609,22;2431,90;7,93
373205;Iluminador na produção para televisão e produtora de vídeo;40;1613,99;2273,22;3435,36;11,35
376235;Ilusionista;44;1010,38;1423,07;2150,58;6,51
262405;Ilustrador (artes visuais);42;1460,97;2057,70;3109,66;9,69
263115;Imã;38;1827,15;2573,45;3889,08;13,51
225320;Imaginologista;26;4194,44;5907,67;8927,84;45,64
215125;Imediato da marinha mercante;43;4118,63;5800,88;8766,47;26,86
141405;Importador;44;954;1334,94;2017,41;6,09
772110;Impregnador de madeira;43;954;1311,22;1981,55;6,06
772110;Impregnador de madeira (produtos antiinflamáveis);43;954;1311,22;1981,55;6,06
766205;Impressor (serigrafia);44;961,37;1354,05;2046,28;6,17
766250;Impressor automático;44;1209,15;1703,03;2573,68;7,79
766215;Impressor de cartazes;44;1582,35;2228,66;3368,02;10,2
766310;Impressor de corte e vinco;44;1319,22;1858,06;2807,95;8,47
766250;Impressor de etiqueta;44;1209,15;1703,03;2573,68;7,79
766220;Impressor de formulários contínuos;44;1168,70;1646,06;2487,58;7,53
766215;Impressor de máquina ofsete;44;1582,35;2228,66;3368,02;10,2
766250;Impressor de máquina plana;44;1209,15;1703,03;2573,68;7,79
766215;Impressor de ofsete (plano e rotativo);44;1582,35;2228,66;3368,02;10,2
766225;Impressor de plásticos;44;1207,35;1700,49;2569,83;7,79
766220;Impressor de rotativa;44;1168,70;1646,06;2487,58;7,53
766225;Impressor de rotogravura;44;1207,35;1700,49;2569,83;7,79
766225;Impressor de rótulos;44;1207,35;1700,49;2569,83;7,79
766210;Impressor de segurança;44;1266,09;1783,23;2694,86;8,14
766250;Impressor de selo;44;1209,15;1703,03;2573,68;7,79
766205;Impressor de silkscreen;44;961,37;1354,05;2046,28;6,17
766210;Impressor de talho doce;44;1266,09;1783,23;2694,86;8,14
766245;Impressor de tipografia;44;1668,28;2349,69;3550,93;10,73
766230;Impressor digital;44;1137,37;1601,93;2420,89;7,35
766235;Impressor flexográfico;44;1331,24;1874,98;2833,53;8,57
766250;Impressor gráfico manual;44;1209,15;1703,03;2573,68;7,79
766240;Impressor letterset;44;1496,61;2107,90;3185,52;9,58
766215;Impressor multilight;44;1582,35;2228,66;3368,02;10,2
766205;Impressor serigráfico;44;961,37;1354,05;2046,28;6,17
752205;Impressor serigráfico em vidros;44;955,15;1345,28;2033,03;6,12
752205;Impressor silk screen em vidros;44;955,15;1345,28;2033,03;6,12
766245;Impressor tampográfico;44;1668,28;2349,69;3550,93;10,73
515120;Imunizador;42;1066,55;1502,18;2270,14;7,08
623315;Incubador de ovos;44;954;1207,91;1825,42;5,51
519945;Indicador;42;954;1105,49;1670,65;5,3
225103;Infectologista;25;5101,11;7184,66;10857,67;57,05
811770;Injetor de plástico;44;995,24;1401,75;2118,37;6,43
623010;Inseminador;44;1224,90;1725,21;2607,19;7,85
623010;Inseminador de animais;44;1224,90;1725,21;2607,19;7,85
221105;Insetologista;41;2275,62;3205,10;4843,64;15,77
352205;Inspetor agrícola;43;1955,87;2754,75;4163,05;12,86
252210;Inspetor de agência bancária;43;2887,87;4067,43;6146,82;18,95
780105;Inspetor de alimentador de linhas de rotulagem;44;1578,28;2222,93;3359,35;10,14
334110;Inspetor de alunos;40;964,17;1357,99;2052,23;6,8
334105;Inspetor de alunos de escola privada;42;960,06;1352,20;2043,49;6,51
334110;Inspetor de alunos de escola pública;40;964,17;1357,99;2052,23;6,8
252205;Inspetor de auditoria;42;2964,18;4174,90;6309,24;20,09
351730;Inspetor de avarias;44;1238,30;1744,08;2635,71;8,01
342530;Inspetor de aviação civil;43;2794,72;3936,23;5948,54;18,29
510105;Inspetor de bilheteria de transportes;44;1975,31;2782,13;4204,44;12,74
761810;Inspetor de bobinas (produção têxtil);44;954;1183,14;1788,00;5,39
511105;Inspetor de bordo;37;1450,10;2042,39;3086,53;10,98
342310;Inspetor de carga e descarga;43;1246,58;1755,74;2653,33;8,15
342310;Inspetor de carregadoria de embarque rodoviário;43;1246,58;1755,74;2653,33;8,15
313315;Inspetor de centrais privadas de comutação telefônica;44;1309,92;1844,96;2788,16;8,48
391205;Inspetor de chopp;44;1463,04;2060,63;3114,08;9,45
352210;Inspetor de comercialização de produtos;41;1171,18;1649,55;2492,84;8,1
201215;Inspetor de ensaios metrológicos;43;1585,41;2232,98;3374,54;10,32
352310;Inspetor de equipamentos;44;1487,76;2095,44;3166,69;9,61
314615;Inspetor de equipamentos (estruturas metálicas);44;1894,07;2667,70;4031,51;12,19
761805;Inspetor de estamparia (produção têxtil);44;1411,71;1988,32;3004,81;9,06
391205;Inspetor de ferramentas;44;1463,04;2060,63;3114,08;9,45
391205;Inspetor de fundição;44;1463,04;2060,63;3114,08;9,45
517335;Inspetor de guarda portuária;42;954;1187,03;1793,88;5,64
517320;Inspetor de guarda-territorial;44;953,77;1343,35;2030,10;6,14
391205;Inspetor de linha de montagem;44;1463,04;2060,63;3114,08;9,45
391205;Inspetor de linha de produção;44;1463,04;2060,63;3114,08;9,45
391205;Inspetor de linha de transmissão;44;1463,04;2060,63;3114,08;9,45
391205;Inspetor de linhas de cabos aéreos;44;1463,04;2060,63;3114,08;9,45
215220;Inspetor de manutenção de máquinas aquaviárias;44;2313,50;3258,45;4924,27;14,93
911120;Inspetor de manutenção de motores diesel (exceto de veículos automotores);44;1064,15;1498,80;2265,03;6,83
314125;Inspetor de máquinas e motores;44;1531,08;2156,45;3258,89;9,86
784110;Inspetor de material de embalagem;44;954;1306,94;1975,08;5,99
352305;Inspetor de medição;44;1568,87;2209,68;3339,33;10,1
391205;Inspetor de montagem;44;1463,04;2060,63;3114,08;9,45
312105;Inspetor de obras;43;1797,85;2532,19;3826,72;11,65
761815;Inspetor de pano;44;954;1230,94;1860,23;5,62
351810;Inspetor de polícia;44;1334,80;1880,00;2841,11;8,55
517315;Inspetor de presídio;43;1548,04;2180,33;3294,99;10,12
710115;Inspetor de produção (mineração);44;3123,20;4398,88;6647,72;20,16
351715;Inspetor de produção de seguros;42;1191,57;1678,26;2536,24;7,9
391205;Inspetor de qualidade - nas indústrias;44;1463,04;2060,63;3114,08;9,45
391205;Inspetor de qualidade material;44;1463,04;2060,63;3114,08;9,45
351725;Inspetor de risco;44;1134,48;1597,87;2414,74;7,32
352210;Inspetor de saneamento;41;1171,18;1649,55;2492,84;8,1
510310;Inspetor de segurança;43;1639,46;2309,10;3489,59;10,65
342310;Inspetor de serviços de transportes rodoviários (passageiros e cargas);43;1246,58;1755,74;2653,33;8,15
351730;Inspetor de sinistros;44;1238,30;1744,08;2635,71;8,01
314605;Inspetor de soldagem;44;2930,97;4128,13;6238,55;18,96
711105;Inspetor de sondagem - na mineração;43;954;1230,01;1858,83;5,66
761820;Inspetor de tecidos crus;44;1002,21;1411,56;2133,19;6,43
215130;Inspetor de terminal;42;2045,86;2881,49;4354,59;13,57
710215;Inspetor de terraplenagem;44;2044,22;2879,18;4351,10;13,11
342310;Inspetor de tráfego rodoviário;43;1246,58;1755,74;2653,33;8,15
352310;Inspetor de transporte de produtos perigosos;44;1487,76;2095,44;3166,69;9,61
342310;Inspetor de transporte rodoviário;43;1246,58;1755,74;2653,33;8,15
991110;Inspetor de via permanente (trilhos);44;1646,29;2318,71;3504,11;10,54
517330;Inspetor de vigilância;43;1057,86;1489,94;2251,65;6,91
314615;Inspetor dimensional (estruturas metálicas);44;1894,07;2667,70;4031,51;12,19
254505;Inspetor fiscal;43;3624,67;5105,17;7715,08;23,61
141410;Inspetor geral (comércio de mercadorias a varejo);44;1070,09;1507,16;2277,67;6,9
391205;Inspetor geral de produção;44;1463,04;2060,63;3114,08;9,45
215135;Inspetor naval;44;2074,67;2922,07;4415,93;13,28
141410;Inspetor regional (comércio de mercadorias a varejo);44;1070,09;1507,16;2277,67;6,9
352310;Inspetor técnico de qualidade;44;1487,76;2095,44;3166,69;9,61
724115;Instalador de águas;43;1358,32;1913,13;2891,18;8,8
951305;Instalador de alarme;44;969,98;1366,18;2064,60;6,26
951305;Instalador de alarmes residenciais;44;969,98;1366,18;2064,60;6,26
715615;Instalador de antenas de televisão;44;1123,40;1582,26;2391,16;7,22
731320;Instalador de aparelhos telefônicos;44;954;1335,46;2018,18;6,1
724115;Instalador de canos;43;1358,32;1913,13;2891,18;8,8
731305;Instalador de centrais telefônicas;44;959,26;1351,07;2041,77;6,2
523105;Instalador de cortinas e persianas;44;981,01;1381,71;2088,08;6,29
374110;Instalador de equipamentos de áudio;44;954;1310,86;1981,01;6
731305;Instalador de equipamentos de comunicação;44;959,26;1351,07;2041,77;6,2
731205;Instalador de equipamentos de radar;44;954;1238,79;1872,09;5,64
731205;Instalador de estação de rádio;44;954;1238,79;1872,09;5,64
731205;Instalador de estação de tv;44;954;1238,79;1872,09;5,64
731305;Instalador de estações telefônicas;44;959,26;1351,07;2041,77;6,2
523110;Instalador de insulfilm;44;954;1340,46;2025,74;6,11
715710;Instalador de isolantes acústicos;44;1093,15;1539,65;2326,77;7
715715;Instalador de isolantes térmicos (refrigeração e climatização);44;1146,95;1615,42;2441,27;7,35
715720;Instalador de isolantes térmicos de caldeira e tubulações;44;1348,40;1899,15;2870,05;8,64
732120;Instalador de linhas elétricas de alta e baixa - tensão (rede aérea e subterrânea);43;1113,78;1568,71;2370,68;7,23
732120;Instalador de linhas subterrâneas (transmissão de energia elétrica);43;1113,78;1568,71;2370,68;7,23
725205;Instalador de máquinas;44;1423,08;2004,34;3029,01;9,12
725225;Instalador de máquinas-ferramentas (usinagem de metais);44;1165,02;1640,87;2479,74;7,46
715725;Instalador de material isolante;44;1034,54;1457,10;2202,01;6,64
519905;Instalador de painéis;44;954;1269,66;1918,74;5,83
731150;Instalador de som;44;965,52;1359,88;2055,09;6,22
523110;Instalador de som e acessórios de veículos;44;954;1340,46;2025,74;6,11
731320;Instalador de telefones;44;954;1335,46;2018,18;6,1
724115;Instalador de tubulações;43;1358,32;1913,13;2891,18;8,8
724120;Instalador de tubulações (aeronaves);44;1921,40;2706,20;4089,69;12,3
724125;Instalador de tubulações (embarcações);44;2952,38;4158,29;6284,13;18,9
724130;Instalador de tubulações de gás combustível (produção e distribuição);44;1188,18;1673,50;2529,04;7,66
724135;Instalador de tubulações de vapor;44;1300,64;1831,89;2768,41;8,41
724135;Instalador de tubulações de vapor (produção e distribuição);44;1300,64;1831,89;2768,41;8,41
732125;Instalador eletricista (tração de veículos);44;1085,66;1529,10;2310,82;6,95
724110;Instalador hidráulico;44;1247,05;1756,41;2654,33;8,02
731320;Instalador mantenedor de telefonia;44;954;1335,46;2018,18;6,1
731305;Instalador reparador de central;44;959,26;1351,07;2041,77;6,2
715610;Instalador reparador de equipamento de força;44;1226,28;1727,16;2610,14;7,88
731305;Instalador-reparador de equipamentos de comutação em telefonia;44;959,26;1351,07;2041,77;6,2
731310;Instalador-reparador de equipamentos de energia em telefonia;44;1022,18;1439,69;2175,70;6,56
731315;Instalador-reparador de equipamentos de transmissão em telefonia;44;983,81;1385,65;2094,04;6,31
732130;Instalador-reparador de linhas de comunicação de dados;44;954;1208,25;1825,94;5,51
731320;Instalador-reparador de linhas e aparelhos de telecomunicações;44;954;1335,46;2018,18;6,1
732130;Instalador-reparador de linhas telefônicas aéreas e subterrâneas;44;954;1208,25;1825,94;5,51
732130;Instalador-reparador de linhas telefônicas e telegráficas;44;954;1208,25;1825,94;5,51
732120;Instalador-reparador de rede elétrica;43;1113,78;1568,71;2370,68;7,23
731325;Instalador-reparador de redes e cabos telefônicos;44;954;1224,48;1850,46;5,58
732130;Instalador-reparador de redes telefônicas e de comunicação de dados;44;954;1208,25;1825,94;5,51
731320;Instaladores e reparadores de equipamentos e linhas telefônicas;44;954;1335,46;2018,18;6,1
322225;Instrumentador cirúrgico;42;1320,46;1859,80;2810,59;8,89
223520;Instrumentador cirúrgico (enfermeiro);40;2068,22;2912,99;4402,19;14,71
322225;Instrumentador em cirurgia;42;1320,46;1859,80;2810,59;8,89
322225;Instrumentadora cirúrgica;42;1320,46;1859,80;2810,59;8,89
953105;Instrumentista de aviões;44;1464,46;2062,62;3117,10;9,45
915105;Instrumentista de laboratório (manutenção);44;1761,30;2480,71;3748,92;11,38
741105;Instrumentista de precisão;44;1327,34;1869,49;2825,23;8,54
233205;Instrutor agrícola;42;1382,95;1947,81;2943,60;9,29
623005;Instrutor de animais;44;1114,03;1569,06;2371,21;7,19
233220;Instrutor de aprendizagem agroindustrial e florestal;37;2027,28;2855,32;4315,04;15,47
233205;Instrutor de aprendizagem agropecuária;42;1382,95;1947,81;2943,60;9,29
233215;Instrutor de aprendizagem comercial;38;2349,28;3308,85;5000,43;17,62
233205;Instrutor de aprendizagem e treinamento agropecuário;42;1382,95;1947,81;2943,60;9,29
233215;Instrutor de aprendizagem e treinamento comercial;38;2349,28;3308,85;5000,43;17,62
233210;Instrutor de aprendizagem e treinamento industrial;40;2629,33;3703,29;5596,52;18,52
233225;Instrutor de aprendizagem em comunicação;40;1428,32;2011,71;3040,16;9,93
233225;Instrutor de aprendizagem em informática;40;1428,32;2011,71;3040,16;9,93
233225;Instrutor de aprendizagem em transportes;40;1428,32;2011,71;3040,16;9,93
233210;Instrutor de aprendizagem industrial;40;2629,33;3703,29;5596,52;18,52
333105;Instrutor de auto-escola;43;1186,42;1671,02;2525,29;7,79
263105;Instrutor de curimba;42;1851,01;2607,06;3939,87;12,49
333110;Instrutor de cursos livres;39;1468,74;2068,65;3126,20;10,54
233210;Instrutor de educação profissional industrial;40;2629,33;3703,29;5596,52;18,52
333110;Instrutor de equitação para equoterapia;39;1468,74;2068,65;3126,20;10,54
262615;Instrutor de fanfarra;40;1376,67;1938,97;2930,23;9,8
233225;Instrutor de informática;40;1428,32;2011,71;3040,16;9,93
342310;Instrutor de motoristas;43;1246,58;1755,74;2653,33;8,15
331305;Instrutor de nível médio no ensino profissionalizante;38;1527,21;2151,00;3250,65;11,22
233210;Instrutor de ofícios industriais;40;2629,33;3703,29;5596,52;18,52
215315;Instrutor de pilotagem (aviação);39;1018,00;1433,80;2166,80;7,3
215315;Instrutor de pilotagem de aviões;39;1018,00;1433,80;2166,80;7,3
215315;Instrutor de pilotagem de helicópteros;39;1018,00;1433,80;2166,80;7,3
233205;Instrutor de treinamento agropecuário;42;1382,95;1947,81;2943,60;9,29
